Country,Province/Territory,District/Agency,Region Type,Date,Indicators,Values,Unit
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools,0,Percetage
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools,10.4,Percetage
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools,11.9,Percetage
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools,3.5,Percetage
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools,5.4,Percetage
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools,20.9,Percetage
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools,1333,Number
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools,156,Number
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools,102,Number
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools,46,Number
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools,69,Number
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools,54,Number
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools,93,Number
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools,18,Number
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools,192,Number
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools,168,Number
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools,143,Number
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools,129,Number
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools,163,Number
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Net Enrolment Rate (NER) of Female Children (14 - 16) enrolled in Secondary Schools,1.7,Percetage
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Net Enrolment Rate (NER) of Female Children (14 - 16) enrolled in Secondary Schools,0,Percetage
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Net Enrolment Rate (NER) of Female Children (14 - 16) enrolled in Secondary Schools,0,Percetage
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Net Enrolment Rate (NER) of Female Children (14 - 16) enrolled in Secondary Schools,3.9,Percetage
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Net Enrolment Rate (NER) of Female Children (14 - 16) enrolled in Secondary Schools,3,Percetage
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Net Enrolment Rate (NER) of Female Children (14 - 16) enrolled in Secondary Schools,0,Percetage
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Net Enrolment Rate (NER) of Female Children (14 - 16) enrolled in Secondary Schools,4,Percetage
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Net Enrolment Rate (NER) of Female Children (14 - 16) enrolled in Secondary Schools,0,Percetage
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Net Enrolment Rate (NER) of Female Children (14 - 16) enrolled in Secondary Schools,2,Percetage
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Net Enrolment Rate (NER) of Female Children (14 - 16) enrolled in Secondary Schools,4.8,Percetage
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Net Enrolment Rate (NER) of Female Children (14 - 16) enrolled in Secondary Schools,0,Percetage
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Net Enrolment Rate (NER) of Female Children (14 - 16) enrolled in Secondary Schools,0.9,Percetage
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Net Enrolment Rate (NER) of Female Children (14 - 16) enrolled in Secondary Schools,0,Percetage
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Number of Female Children (14 - 16) enrolled in Secondary Schools,1267,Number
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Number of Female Children (14 - 16) enrolled in Secondary Schools,145,Number
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Number of Female Children (14 - 16) enrolled in Secondary Schools,60,Number
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Number of Female Children (14 - 16) enrolled in Secondary Schools,51,Number
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Number of Female Children (14 - 16) enrolled in Secondary Schools,67,Number
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Number of Female Children (14 - 16) enrolled in Secondary Schools,53,Number
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Number of Female Children (14 - 16) enrolled in Secondary Schools,99,Number
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Number of Female Children (14 - 16) enrolled in Secondary Schools,22,Number
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Number of Female Children (14 - 16) enrolled in Secondary Schools,199,Number
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Number of Female Children (14 - 16) enrolled in Secondary Schools,166,Number
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Number of Female Children (14 - 16) enrolled in Secondary Schools,178,Number
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Number of Female Children (14 - 16) enrolled in Secondary Schools,113,Number
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Number of Female Children (14 - 16) enrolled in Secondary Schools,114,Number
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Net Enrolment Rate (NER) of Children (14 - 16) enrolled in Secondary Schools,5.9,Percetage
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Net Enrolment Rate (NER) of Children (14 - 16) enrolled in Secondary Schools,4.7,Percetage
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Net Enrolment Rate (NER) of Children (14 - 16) enrolled in Secondary Schools,1.9,Percetage
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Net Enrolment Rate (NER) of Children (14 - 16) enrolled in Secondary Schools,4.1,Percetage
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Net Enrolment Rate (NER) of Children (14 - 16) enrolled in Secondary Schools,10.3,Percetage
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Net Enrolment Rate (NER) of Children (14 - 16) enrolled in Secondary Schools,0.9,Percetage
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Net Enrolment Rate (NER) of Children (14 - 16) enrolled in Secondary Schools,9.9,Percetage
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Net Enrolment Rate (NER) of Children (14 - 16) enrolled in Secondary Schools,0,Percetage
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Net Enrolment Rate (NER) of Children (14 - 16) enrolled in Secondary Schools,6.1,Percetage
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Net Enrolment Rate (NER) of Children (14 - 16) enrolled in Secondary Schools,8.4,Percetage
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Net Enrolment Rate (NER) of Children (14 - 16) enrolled in Secondary Schools,1.6,Percetage
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Net Enrolment Rate (NER) of Children (14 - 16) enrolled in Secondary Schools,3.3,Percetage
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Net Enrolment Rate (NER) of Children (14 - 16) enrolled in Secondary Schools,12.3,Percetage
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Number of Children (14 - 16) enrolled in Secondary Schools,2600,Number
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Number of Children (14 - 16) enrolled in Secondary Schools,301,Number
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Number of Children (14 - 16) enrolled in Secondary Schools,162,Number
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Number of Children (14 - 16) enrolled in Secondary Schools,97,Number
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Number of Children (14 - 16) enrolled in Secondary Schools,136,Number
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Number of Children (14 - 16) enrolled in Secondary Schools,107,Number
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Number of Children (14 - 16) enrolled in Secondary Schools,192,Number
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Number of Children (14 - 16) enrolled in Secondary Schools,40,Number
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Number of Children (14 - 16) enrolled in Secondary Schools,391,Number
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Number of Children (14 - 16) enrolled in Secondary Schools,334,Number
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Number of Children (14 - 16) enrolled in Secondary Schools,321,Number
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Number of Children (14 - 16) enrolled in Secondary Schools,242,Number
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Number of Children (14 - 16) enrolled in Secondary Schools,277,Number
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Gender parity index (GPI) for Secondary School NER,0.17,Percetage
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Gender parity index (GPI) for Secondary School NER,0,Percetage
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Gender parity index (GPI) for Secondary School NER,0,Percetage
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Gender parity index (GPI) for Secondary School NER,0.91,Percetage
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Gender parity index (GPI) for Secondary School NER,0.17,Percetage
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Gender parity index (GPI) for Secondary School NER,0,Percetage
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Gender parity index (GPI) for Secondary School NER,0.25,Percetage
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Gender parity index (GPI) for Secondary School NER,0,Percetage
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Gender parity index (GPI) for Secondary School NER,0.19,Percetage
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Gender parity index (GPI) for Secondary School NER,0.4,Percetage
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Gender parity index (GPI) for Secondary School NER,0,Percetage
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Gender parity index (GPI) for Secondary School NER,0.17,Percetage
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Gender parity index (GPI) for Secondary School NER,0,Percetage
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools - Urban,23.4,Percetage
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Net Enrolment Rate (NER) of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools - Urban,64,Number
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Number
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Number
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Number
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Number
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Number
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Number of Male Children (14 - 16) enrolled in Secondary Schools - Urban,,Number
