Country,Province/Territory,District/Agency,Region Type,Date,Indicator,Value,Unit
Pakistan,FATA,F.R Lakki,District,2012,Enrolment in Boys Community Schools ,,Number
Pakistan,FATA,F.R Tank,District,2012,Enrolment in Boys Community Schools ,,Number
Pakistan,FATA,S. Waziristan,District,2012,Enrolment in Boys Community Schools ,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Enrolment in Boys Community Schools ,,Number
Pakistan,FATA,Kurram ,District,2012,Enrolment in Boys Community Schools ,,Number
Pakistan,FATA,F.R Bannu,District,2012,Enrolment in Boys Community Schools ,,Number
Pakistan,FATA,Bajaur,District,2012,Enrolment in Boys Community Schools ,,Number
Pakistan,FATA,Mohmand,District,2012,Enrolment in Boys Community Schools ,,Number
Pakistan,FATA,F.R Kohat,District,2012,Enrolment in Boys Community Schools ,,Number
Pakistan,FATA,Orakzai,District,2012,Enrolment in Boys Community Schools ,,Number
Pakistan,FATA,Khyber,District,2012,Enrolment in Boys Community Schools ,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Enrolment in Boys Community Schools ,,Number
Pakistan,FATA,Total,District,2012,Enrolment in Boys Community Schools ,,Number
Pakistan,FATA,FATA,Province,2012,Enrolment in Girls Community Schools ,32105,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Enrolment in Girls Community Schools ,,Number
Pakistan,FATA,F.R Lakki,District,2012,Enrolment in Girls Community Schools ,,Number
Pakistan,FATA,F.R Tank,District,2012,Enrolment in Girls Community Schools ,,Number
Pakistan,FATA,S. Waziristan,District,2012,Enrolment in Girls Community Schools ,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Enrolment in Girls Community Schools ,,Number
Pakistan,FATA,Kurram ,District,2012,Enrolment in Girls Community Schools ,,Number
Pakistan,FATA,F.R Bannu,District,2012,Enrolment in Girls Community Schools ,,Number
Pakistan,FATA,Bajaur,District,2012,Enrolment in Girls Community Schools ,,Number
Pakistan,FATA,Mohmand,District,2012,Enrolment in Girls Community Schools ,,Number
Pakistan,FATA,F.R Kohat,District,2012,Enrolment in Girls Community Schools ,,Number
Pakistan,FATA,Orakzai,District,2012,Enrolment in Girls Community Schools ,,Number
Pakistan,FATA,Khyber,District,2012,Enrolment in Girls Community Schools ,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Enrolment in Girls Community Schools ,,Number
Pakistan,FATA,Total,District,2012,Enrolment in Girls Community Schools ,,Number
Pakistan,FATA,FATA,Province,2012,Enrolment in Total Community Schools ,57040,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Enrolment in Total Community Schools ,,Number
Pakistan,FATA,F.R Lakki,District,2012,Enrolment in Total Community Schools ,,Number
Pakistan,FATA,F.R Tank,District,2012,Enrolment in Total Community Schools ,,Number
Pakistan,FATA,S. Waziristan,District,2012,Enrolment in Total Community Schools ,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Enrolment in Total Community Schools ,,Number
Pakistan,FATA,Kurram ,District,2012,Enrolment in Total Community Schools ,,Number
Pakistan,FATA,F.R Bannu,District,2012,Enrolment in Total Community Schools ,,Number
Pakistan,FATA,Bajaur,District,2012,Enrolment in Total Community Schools ,,Number
Pakistan,FATA,Mohmand,District,2012,Enrolment in Total Community Schools ,,Number
Pakistan,FATA,F.R Kohat,District,2012,Enrolment in Total Community Schools ,,Number
Pakistan,FATA,Orakzai,District,2012,Enrolment in Total Community Schools ,,Number
Pakistan,FATA,Khyber,District,2012,Enrolment in Total Community Schools ,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Enrolment in Total Community Schools ,,Number
Pakistan,FATA,Total,District,2012,Enrolment in Total Community Schools ,,Number
Pakistan,FATA,FATA,Province,2012,Sanctioned Teachers in Boys Community Schools ,638,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Sanctioned Teachers in Boys Community Schools ,,Number
Pakistan,FATA,F.R Lakki,District,2012,Sanctioned Teachers in Boys Community Schools ,,Number
Pakistan,FATA,F.R Tank,District,2012,Sanctioned Teachers in Boys Community Schools ,,Number
Pakistan,FATA,S. Waziristan,District,2012,Sanctioned Teachers in Boys Community Schools ,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Sanctioned Teachers in Boys Community Schools ,,Number
Pakistan,FATA,Kurram ,District,2012,Sanctioned Teachers in Boys Community Schools ,,Number
Pakistan,FATA,F.R Bannu,District,2012,Sanctioned Teachers in Boys Community Schools ,,Number
Pakistan,FATA,Bajaur,District,2012,Sanctioned Teachers in Boys Community Schools ,,Number
Pakistan,FATA,Mohmand,District,2012,Sanctioned Teachers in Boys Community Schools ,,Number
Pakistan,FATA,F.R Kohat,District,2012,Sanctioned Teachers in Boys Community Schools ,,Number
Pakistan,FATA,Orakzai,District,2012,Sanctioned Teachers in Boys Community Schools ,,Number
Pakistan,FATA,Khyber,District,2012,Sanctioned Teachers in Boys Community Schools ,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Sanctioned Teachers in Boys Community Schools ,,Number
Pakistan,FATA,Total,District,2012,Sanctioned Teachers in Boys Community Schools ,,Number
Pakistan,FATA,FATA,Province,2012,Sanctioned Teachers in Girls Community Schools ,977,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Sanctioned Teachers in Girls Community Schools ,,Number
Pakistan,FATA,F.R Lakki,District,2012,Sanctioned Teachers in Girls Community Schools ,,Number
Pakistan,FATA,F.R Tank,District,2012,Sanctioned Teachers in Girls Community Schools ,,Number
Pakistan,FATA,S. Waziristan,District,2012,Sanctioned Teachers in Girls Community Schools ,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Sanctioned Teachers in Girls Community Schools ,,Number
Pakistan,FATA,Kurram ,District,2012,Sanctioned Teachers in Girls Community Schools ,,Number
Pakistan,FATA,F.R Bannu,District,2012,Sanctioned Teachers in Girls Community Schools ,,Number
Pakistan,FATA,Bajaur,District,2012,Sanctioned Teachers in Girls Community Schools ,,Number
Pakistan,FATA,Mohmand,District,2012,Sanctioned Teachers in Girls Community Schools ,,Number
Pakistan,FATA,F.R Kohat,District,2012,Sanctioned Teachers in Girls Community Schools ,,Number
Pakistan,FATA,Orakzai,District,2012,Sanctioned Teachers in Girls Community Schools ,,Number
Pakistan,FATA,Khyber,District,2012,Sanctioned Teachers in Girls Community Schools ,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Sanctioned Teachers in Girls Community Schools ,,Number
Pakistan,FATA,Total,District,2012,Sanctioned Teachers in Girls Community Schools ,,Number
Pakistan,FATA,FATA,Province,2012,Sanctioned Teachers in Total Community Schools ,1615,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Sanctioned Teachers in Total Community Schools ,,Number
Pakistan,FATA,F.R Lakki,District,2012,Sanctioned Teachers in Total Community Schools ,,Number
Pakistan,FATA,F.R Tank,District,2012,Sanctioned Teachers in Total Community Schools ,,Number
Pakistan,FATA,S. Waziristan,District,2012,Sanctioned Teachers in Total Community Schools ,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Sanctioned Teachers in Total Community Schools ,,Number
Pakistan,FATA,Kurram ,District,2012,Sanctioned Teachers in Total Community Schools ,,Number
Pakistan,FATA,F.R Bannu,District,2012,Sanctioned Teachers in Total Community Schools ,,Number
Pakistan,FATA,Bajaur,District,2012,Sanctioned Teachers in Total Community Schools ,,Number
Pakistan,FATA,Mohmand,District,2012,Sanctioned Teachers in Total Community Schools ,,Number
Pakistan,FATA,F.R Kohat,District,2012,Sanctioned Teachers in Total Community Schools ,,Number
Pakistan,FATA,Orakzai,District,2012,Sanctioned Teachers in Total Community Schools ,,Number
Pakistan,FATA,Khyber,District,2012,Sanctioned Teachers in Total Community Schools ,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Sanctioned Teachers in Total Community Schools ,,Number
Pakistan,FATA,Total,District,2012,Sanctioned Teachers in Total Community Schools ,,Number
Pakistan,FATA,FATA,Province,2012,Working Teachers in Boys Community Schools ,589,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Working Teachers in Boys Community Schools ,,Number
Pakistan,FATA,F.R Lakki,District,2012,Working Teachers in Boys Community Schools ,,Number
Pakistan,FATA,F.R Tank,District,2012,Working Teachers in Boys Community Schools ,,Number
Pakistan,FATA,S. Waziristan,District,2012,Working Teachers in Boys Community Schools ,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Working Teachers in Boys Community Schools ,,Number
Pakistan,FATA,Kurram ,District,2012,Working Teachers in Boys Community Schools ,,Number
Pakistan,FATA,F.R Bannu,District,2012,Working Teachers in Boys Community Schools ,,Number
Pakistan,FATA,Bajaur,District,2012,Working Teachers in Boys Community Schools ,,Number
Pakistan,FATA,Mohmand,District,2012,Working Teachers in Boys Community Schools ,,Number
Pakistan,FATA,F.R Kohat,District,2012,Working Teachers in Boys Community Schools ,,Number
Pakistan,FATA,Orakzai,District,2012,Working Teachers in Boys Community Schools ,,Number
Pakistan,FATA,Khyber,District,2012,Working Teachers in Boys Community Schools ,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Working Teachers in Boys Community Schools ,,Number
Pakistan,FATA,Total,District,2012,Working Teachers in Boys Community Schools ,,Number
Pakistan,FATA,FATA,Province,2012,Working Teachers in Girls Community Schools ,849,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Working Teachers in Girls Community Schools ,,Number
Pakistan,FATA,F.R Lakki,District,2012,Working Teachers in Girls Community Schools ,,Number
Pakistan,FATA,F.R Tank,District,2012,Working Teachers in Girls Community Schools ,,Number
Pakistan,FATA,S. Waziristan,District,2012,Working Teachers in Girls Community Schools ,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Working Teachers in Girls Community Schools ,,Number
Pakistan,FATA,Kurram ,District,2012,Working Teachers in Girls Community Schools ,,Number
Pakistan,FATA,F.R Bannu,District,2012,Working Teachers in Girls Community Schools ,,Number
Pakistan,FATA,Bajaur,District,2012,Working Teachers in Girls Community Schools ,,Number
Pakistan,FATA,Mohmand,District,2012,Working Teachers in Girls Community Schools ,,Number
Pakistan,FATA,F.R Kohat,District,2012,Working Teachers in Girls Community Schools ,,Number
Pakistan,FATA,Orakzai,District,2012,Working Teachers in Girls Community Schools ,,Number
Pakistan,FATA,Khyber,District,2012,Working Teachers in Girls Community Schools ,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Working Teachers in Girls Community Schools ,,Number
Pakistan,FATA,Total,District,2012,Working Teachers in Girls Community Schools ,,Number
Pakistan,FATA,FATA,Province,2012,Working Teachers in Total Community Schools ,1438,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Working Teachers in Total Community Schools ,,Number
Pakistan,FATA,F.R Lakki,District,2012,Working Teachers in Total Community Schools ,,Number
Pakistan,FATA,F.R Tank,District,2012,Working Teachers in Total Community Schools ,,Number
Pakistan,FATA,S. Waziristan,District,2012,Working Teachers in Total Community Schools ,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Working Teachers in Total Community Schools ,,Number
Pakistan,FATA,Kurram ,District,2012,Working Teachers in Total Community Schools ,,Number
Pakistan,FATA,F.R Bannu,District,2012,Working Teachers in Total Community Schools ,,Number
Pakistan,FATA,Bajaur,District,2012,Working Teachers in Total Community Schools ,,Number
Pakistan,FATA,Mohmand,District,2012,Working Teachers in Total Community Schools ,,Number
Pakistan,FATA,F.R Kohat,District,2012,Working Teachers in Total Community Schools ,,Number
Pakistan,FATA,Orakzai,District,2012,Working Teachers in Total Community Schools ,,Number
Pakistan,FATA,Khyber,District,2012,Working Teachers in Total Community Schools ,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Working Teachers in Total Community Schools ,,Number
Pakistan,FATA,Total,District,2012,Working Teachers in Total Community Schools ,,Number
Pakistan,FATA,FATA,Province,2012,Numer of Boys I.H.C Schools ,44,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Numer of Boys I.H.C Schools ,,Number
Pakistan,FATA,F.R Lakki,District,2012,Numer of Boys I.H.C Schools ,,Number
Pakistan,FATA,F.R Tank,District,2012,Numer of Boys I.H.C Schools ,,Number
Pakistan,FATA,S. Waziristan,District,2012,Numer of Boys I.H.C Schools ,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Numer of Boys I.H.C Schools ,,Number
Pakistan,FATA,Kurram ,District,2012,Numer of Boys I.H.C Schools ,,Number
Pakistan,FATA,F.R Bannu,District,2012,Numer of Boys I.H.C Schools ,,Number
Pakistan,FATA,Bajaur,District,2012,Numer of Boys I.H.C Schools ,,Number
Pakistan,FATA,Mohmand,District,2012,Numer of Boys I.H.C Schools ,,Number
Pakistan,FATA,F.R Kohat,District,2012,Numer of Boys I.H.C Schools ,,Number
Pakistan,FATA,Orakzai,District,2012,Numer of Boys I.H.C Schools ,,Number
Pakistan,FATA,Khyber,District,2012,Numer of Boys I.H.C Schools ,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Numer of Boys I.H.C Schools ,,Number
Pakistan,FATA,Total,District,2012,Numer of Boys I.H.C Schools ,,Number
Pakistan,FATA,FATA,Province,2012,Numer of Girls I.H.C Schools ,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Numer of Girls I.H.C Schools ,,Number
Pakistan,FATA,F.R Lakki,District,2012,Numer of Girls I.H.C Schools ,,Number
Pakistan,FATA,F.R Tank,District,2012,Numer of Girls I.H.C Schools ,,Number
Pakistan,FATA,S. Waziristan,District,2012,Numer of Girls I.H.C Schools ,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Numer of Girls I.H.C Schools ,,Number
Pakistan,FATA,Kurram ,District,2012,Numer of Girls I.H.C Schools ,,Number
Pakistan,FATA,F.R Bannu,District,2012,Numer of Girls I.H.C Schools ,,Number
Pakistan,FATA,Bajaur,District,2012,Numer of Girls I.H.C Schools ,,Number
Pakistan,FATA,Mohmand,District,2012,Numer of Girls I.H.C Schools ,,Number
Pakistan,FATA,F.R Kohat,District,2012,Numer of Girls I.H.C Schools ,,Number
Pakistan,FATA,Orakzai,District,2012,Numer of Girls I.H.C Schools ,,Number
Pakistan,FATA,Khyber,District,2012,Numer of Girls I.H.C Schools ,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Numer of Girls I.H.C Schools ,,Number
Pakistan,FATA,Total,District,2012,Numer of Girls I.H.C Schools ,,Number
Pakistan,FATA,FATA,Province,2012,Numer of Total I.H.C Schools ,44,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Numer of Total I.H.C Schools ,,Number
Pakistan,FATA,F.R Lakki,District,2012,Numer of Total I.H.C Schools ,,Number
Pakistan,FATA,F.R Tank,District,2012,Numer of Total I.H.C Schools ,,Number
Pakistan,FATA,S. Waziristan,District,2012,Numer of Total I.H.C Schools ,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Numer of Total I.H.C Schools ,,Number
Pakistan,FATA,Kurram ,District,2012,Numer of Total I.H.C Schools ,,Number
Pakistan,FATA,F.R Bannu,District,2012,Numer of Total I.H.C Schools ,,Number
Pakistan,FATA,Bajaur,District,2012,Numer of Total I.H.C Schools ,,Number
Pakistan,FATA,Mohmand,District,2012,Numer of Total I.H.C Schools ,,Number
Pakistan,FATA,F.R Kohat,District,2012,Numer of Total I.H.C Schools ,,Number
Pakistan,FATA,Orakzai,District,2012,Numer of Total I.H.C Schools ,,Number
Pakistan,FATA,Khyber,District,2012,Numer of Total I.H.C Schools ,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Numer of Total I.H.C Schools ,,Number
Pakistan,FATA,Total,District,2012,Numer of Total I.H.C Schools ,,Number
Pakistan,FATA,FATA,Province,2012,Enrolment in Boys I.H.C Schools ,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Enrolment in Boys I.H.C Schools ,,Number
Pakistan,FATA,F.R Lakki,District,2012,Enrolment in Boys I.H.C Schools ,,Number
Pakistan,FATA,F.R Tank,District,2012,Enrolment in Boys I.H.C Schools ,,Number
Pakistan,FATA,S. Waziristan,District,2012,Enrolment in Boys I.H.C Schools ,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Enrolment in Boys I.H.C Schools ,,Number
Pakistan,FATA,Kurram ,District,2012,Enrolment in Boys I.H.C Schools ,,Number
Pakistan,FATA,F.R Bannu,District,2012,Enrolment in Boys I.H.C Schools ,,Number
Pakistan,FATA,Bajaur,District,2012,Enrolment in Boys I.H.C Schools ,,Number
Pakistan,FATA,Mohmand,District,2012,Enrolment in Boys I.H.C Schools ,,Number
Pakistan,FATA,F.R Kohat,District,2012,Enrolment in Boys I.H.C Schools ,,Number
